Vertex1,Vertex2,Type,Date,Text,Link,Likes,Quotes,Retweets,Comments
@Ubisoft,https://twitter.com/Ubisoft/status/1697279393263964301#m,Posted,"Aug 31, 2023 · 4:05 PM UTC","when the squad starts vibing like this, you know it's going to be good #TheDivision",https://twitter.com/Ubisoft/status/1697279393263964301#m,944,9,67,88
@Ubisoft,https://twitter.com/Ubisoft/status/1697262779898716638#m,Posted,"Aug 31, 2023 · 2:59 PM UTC","Before hitting the road in #TheCrewMotorfest, discover 5 games available on the Ubisoft Store that will keep you busy while you wait 🚗",https://twitter.com/Ubisoft/status/1697262779898716638#m,319,0,34,17
@Ubisoft,https://twitter.com/Ubisoft/status/1696918048714678728#m,Posted,"Aug 30, 2023 · 4:09 PM UTC","Time for the GREAT comeback! The Phantom has brought together Rayman, Rabbid Peach and Rabbid Mario to become his TV Show’s next superstars! 🌟  Rayman in The Phantom Show is NOW available on @MarioRabbids Sparks of Hope!",https://twitter.com/Ubisoft/status/1696918048714678728#m,1138,6,201,102
@MarioRabbids,https://twitter.com/MarioRabbids/status/1696553393160921389#m,Posted,"Aug 29, 2023 · 4:00 PM UTC",Our team wants to share a message with you.... 💕  Deep dive into the development of #MarioRabbids Rayman in the Phantom Show  Watch the full Behind The Scene here ➡️ https://piped.video/I9ze2nHOZxE #MarioRabbids #RaymanInThePhantomShow,https://twitter.com/MarioRabbids/status/1696553393160921389#m,1234,29,291,23
@MarioRabbids,@originaluser,Retweet,"Aug 29, 2023 · 4:00 PM UTC",Our team wants to share a message with you.... 💕  Deep dive into the development of #MarioRabbids Rayman in the Phantom Show  Watch the full Behind The Scene here ➡️ https://piped.video/I9ze2nHOZxE #MarioRabbids #RaymanInThePhantomShow,https://twitter.com/MarioRabbids/status/1696553393160921389#m,,,,
@MarioRabbids,https://twitter.com/MarioRabbids/status/1696190922654941490#m,Posted,"Aug 28, 2023 · 4:00 PM UTC",Do you have your ticket? 🎫  #MarioRabbids #RaymanInThePhantomShow,https://twitter.com/MarioRabbids/status/1696190922654941490#m,2060,51,415,66
@MarioRabbids,@originaluser,Retweet,"Aug 28, 2023 · 4:00 PM UTC",Do you have your ticket? 🎫  #MarioRabbids #RaymanInThePhantomShow,https://twitter.com/MarioRabbids/status/1696190922654941490#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1696521560079864278#m,Posted,"Aug 29, 2023 · 1:53 PM UTC",Happy 10th to this legend 🎂,https://twitter.com/Ubisoft/status/1696521560079864278#m,10804,445,1257,554
@assassinscreed,https://twitter.com/assassinscreed/status/1696190990820704439#m,Posted,"Aug 28, 2023 · 4:00 PM UTC","From the art of horsemanship to the ethos of the powerful, discover the culture of chivalry and the ideal household at the foundation of Abbasid society that makes Baghdad so unique.   Listen now on @iHeartRadio and all other audio platforms 🔊  https://lnk.to/echoesofhistory",https://twitter.com/assassinscreed/status/1696190990820704439#m,813,1,87,16
@assassinscreed,@originaluser,Retweet,"Aug 28, 2023 · 4:00 PM UTC","From the art of horsemanship to the ethos of the powerful, discover the culture of chivalry and the ideal household at the foundation of Abbasid society that makes Baghdad so unique.   Listen now on @iHeartRadio and all other audio platforms 🔊  https://lnk.to/echoesofhistory",https://twitter.com/assassinscreed/status/1696190990820704439#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1696164917496201574#m,Posted,"Aug 28, 2023 · 2:16 PM UTC",Soar through the skies and engage in aerial combat with your banshee! Pre-order Avatar: Frontiers of Pandora or play day-one with Ubisoft+ 👉 https://ubi.li/axuKu,https://twitter.com/Ubisoft/status/1696164917496201574#m,1130,15,86,61
@Ubisoft,https://twitter.com/Ubisoft/status/1695120102755090781#m,Posted,"Aug 25, 2023 · 5:05 PM UTC",The @skullnbonesgame Closed Beta is live! We’re showing off co-op gameplay and giving away Closed Beta codes right now on Twitch.,https://twitter.com/Ubisoft/status/1695120102755090781#m,344,6,38,42
@AvatarFrontiers,https://twitter.com/AvatarFrontiers/status/1695075240013930575#m,Posted,"Aug 25, 2023 · 2:06 PM UTC",Experience #AvatarFrontiers of Pandora on PC to enjoy state-of-the-art features that will immerse you in the wonders… and dangers of Pandora.,https://twitter.com/AvatarFrontiers/status/1695075240013930575#m,1302,134,276,73
@AvatarFrontiers,@originaluser,Retweet,"Aug 25, 2023 · 2:06 PM UTC",Experience #AvatarFrontiers of Pandora on PC to enjoy state-of-the-art features that will immerse you in the wonders… and dangers of Pandora.,https://twitter.com/AvatarFrontiers/status/1695075240013930575#m,,,,
@skullnbonesgame,https://twitter.com/skullnbonesgame/status/1694892490879316371#m,Posted,"Aug 25, 2023 · 2:00 AM UTC",Skull and Bones Closed Beta is now live! Discover the game on Twitch and YouTube 🏴‍☠️,https://twitter.com/skullnbonesgame/status/1694892490879316371#m,693,31,100,128
@skullnbonesgame,@originaluser,Retweet,"Aug 25, 2023 · 2:00 AM UTC",Skull and Bones Closed Beta is now live! Discover the game on Twitch and YouTube 🏴‍☠️,https://twitter.com/skullnbonesgame/status/1694892490879316371#m,,,,
@ANNO_EN,https://twitter.com/ANNO_EN/status/1694378976074952962#m,Posted,"Aug 23, 2023 · 4:00 PM UTC","🎁 GIVEAWAY 🎁  From today until August 30, try to win unique Anno 1800 vinyls, signed by the production and development teams! 💿 The rules are simple: just RT this post 🔃  Give it a try! 😉  See comment below to find out more about the applicable rules and privacy notice",https://twitter.com/ANNO_EN/status/1694378976074952962#m,467,5,599,43
@ANNO_EN,@originaluser,Retweet,"Aug 23, 2023 · 4:00 PM UTC","🎁 GIVEAWAY 🎁  From today until August 30, try to win unique Anno 1800 vinyls, signed by the production and development teams! 💿 The rules are simple: just RT this post 🔃  Give it a try! 😉  See comment below to find out more about the applicable rules and privacy notice",https://twitter.com/ANNO_EN/status/1694378976074952962#m,,,,
@ac_jade,https://twitter.com/ac_jade/status/1694469570935796010#m,Posted,"Aug 23, 2023 · 10:00 PM UTC","Watch the latest gameplay trailer of Assassin's Creed Jade to learn more about the game. ""Defend the innocent. Deliver justice for the people. This is my purpose, my creed.""  For more information: assassinscreedjade.com See you at #gamescom2023",https://twitter.com/ac_jade/status/1694469570935796010#m,948,27,183,26
@ac_jade,@originaluser,Retweet,"Aug 23, 2023 · 10:00 PM UTC","Watch the latest gameplay trailer of Assassin's Creed Jade to learn more about the game. ""Defend the innocent. Deliver justice for the people. This is my purpose, my creed.""  For more information: assassinscreedjade.com See you at #gamescom2023",https://twitter.com/ac_jade/status/1694469570935796010#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1694368241219457196#m,Posted,"Aug 23, 2023 · 3:17 PM UTC",Where are you sitting?,https://twitter.com/Ubisoft/status/1694368241219457196#m,1610,219,142,996
@Ubisoft,https://twitter.com/Ubisoft/status/1694352172236800486#m,Posted,"Aug 23, 2023 · 2:13 PM UTC",Celebrate Gamescom with great deals on PC games at the Ubisoft Store!,https://twitter.com/Ubisoft/status/1694352172236800486#m,298,0,15,25
@assassinscreed,https://twitter.com/assassinscreed/status/1693669383350976724#m,Posted,"Aug 21, 2023 · 5:00 PM UTC","Welcome to 9th century Baghdad!   The first episode of ""Baghdad Soundwalks"" is now out and will take you through the lively streets of the Abbasid Empire capital. Listen now on all audio platforms   🔊 https://lnk.to/echoesofhistory #AssassinsCreed",https://twitter.com/assassinscreed/status/1693669383350976724#m,958,10,120,11
@assassinscreed,@originaluser,Retweet,"Aug 21, 2023 · 5:00 PM UTC","Welcome to 9th century Baghdad!   The first episode of ""Baghdad Soundwalks"" is now out and will take you through the lively streets of the Abbasid Empire capital. Listen now on all audio platforms   🔊 https://lnk.to/echoesofhistory #AssassinsCreed",https://twitter.com/assassinscreed/status/1693669383350976724#m,,,,
@TheCrewGame,https://twitter.com/TheCrewGame/status/1694069426960654580#m,Posted,"Aug 22, 2023 · 7:30 PM UTC",Welcome to Motorfest! #TheCrewMotorfest => September 14th,https://twitter.com/TheCrewGame/status/1694069426960654580#m,1194,36,192,89
@TheCrewGame,@originaluser,Retweet,"Aug 22, 2023 · 7:30 PM UTC",Welcome to Motorfest! #TheCrewMotorfest => September 14th,https://twitter.com/TheCrewGame/status/1694069426960654580#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1694057880641556776#m,Posted,"Aug 22, 2023 · 6:44 PM UTC",Dive behind the walls of the round city of #AssassinsCreed Mirage.  Discover 9th century Baghdad and immerse yourself with full Arabic voiceover! Watch the full trailer: https://ubi.li/VlMRN,https://twitter.com/Ubisoft/status/1694057880641556776#m,755,21,94,33
@Ubisoft,https://twitter.com/Ubisoft/status/1693868974033756457#m,Posted,"Aug 22, 2023 · 6:13 AM UTC",The Ubisoft+ lineup is expanding!  We're excited to announce a new agreement that will bring Activision Blizzard games to Ubisoft+ via streaming upon the completion of Microsoft’s acquisition of Activision Blizzard!  We’ll also be licensing the games to a range of cloud streaming and subscription services. Learn more: https://news.ubisoft.com/en-us/article/6kzUNk6z4BnQTSxgoVHy4H/activision-blizzard-games-coming-to-ubisoft,https://twitter.com/Ubisoft/status/1693868974033756457#m,6304,532,1103,421
@Ubisoft,https://twitter.com/Ubisoft/status/1693633248054649240#m,Posted,"Aug 21, 2023 · 2:36 PM UTC",So anyway... what's your favorite game start screen??,https://twitter.com/Ubisoft/status/1693633248054649240#m,4552,239,160,1598
@Ubisoft,https://twitter.com/Ubisoft/status/1693616624463397148#m,Posted,"Aug 21, 2023 · 1:30 PM UTC",Did you know you can play The Crew Motorfest 3 days early if you pre-order a premium edition or if you are subscribed to Ubisoft+? Pre-order now 👇,https://twitter.com/Ubisoft/status/1693616624463397148#m,424,3,30,34
@Ubisoft,https://twitter.com/Ubisoft/status/1692582631009812539#m,Posted,"Aug 18, 2023 · 5:02 PM UTC","It's Friday trivia time as Twitch chat takes on the Ubisoft News team in Trivial Pursuit Live! 2. Join the chat, vote on the answers you think are correct, and see how you stack up against the hosts live now on Twitch!",https://twitter.com/Ubisoft/status/1692582631009812539#m,136,0,11,11
@Ubisoft,https://twitter.com/Ubisoft/status/1692547552808259766#m,Posted,"Aug 18, 2023 · 2:42 PM UTC",Play Splinter Cell Blacklist and over 100 games with Ubisoft+ on PC https://ubi.li/xa7ox,https://twitter.com/Ubisoft/status/1692547552808259766#m,141,1,8,37
@Ubisoft,https://twitter.com/Ubisoft/status/1692542791992127896#m,Posted,"Aug 18, 2023 · 2:23 PM UTC",Hello Sam 🟢🟢🟢 #SplinterCellBlacklist,https://twitter.com/Ubisoft/status/1692542791992127896#m,2923,50,158,208
@Ubisoft,https://twitter.com/Ubisoft/status/1692194632224973108#m,Posted,"Aug 17, 2023 · 3:20 PM UTC",expectations vs reality,https://twitter.com/Ubisoft/status/1692194632224973108#m,1116,2,70,36
@Ubisoft,https://twitter.com/Ubisoft/status/1692169226369323169#m,Posted,"Aug 17, 2023 · 1:39 PM UTC",Get ready to set sail with @skullnbonesgame!  Register now for the PC closed beta taking from August 25-28: https://ubi.li/nrGe0,https://twitter.com/Ubisoft/status/1692169226369323169#m,844,39,118,93
@Ubisoft,https://twitter.com/Ubisoft/status/1691843474402808258#m,Posted,"Aug 16, 2023 · 4:04 PM UTC","The Crew Motorfest is certified gold 📀  We're extremely proud and excited to announce our second gold master this week! Congratulations to all of our teams working on the game, we can't wait to see you all at the finish line this September 14!",https://twitter.com/Ubisoft/status/1691843474402808258#m,1361,34,185,72
@Ubisoft,https://twitter.com/Ubisoft/status/1691790895387971653#m,Posted,"Aug 16, 2023 · 12:35 PM UTC","Order up Chefs, Overcooked has joined Ubisoft+'s indie collection 🍔🍕   Unleash your culinary skills, team up with friends, and create chaos in the kitchen, available on Ubisoft+ now!",https://twitter.com/Ubisoft/status/1691790895387971653#m,181,0,13,6
@Ubisoft,https://twitter.com/Ubisoft/status/1691121970098700288#m,Posted,"Aug 14, 2023 · 4:17 PM UTC","📀 #AssassinsCreed Mirage has gone GOLD 📀  Congratulations to all of our hard working teams, we're so proud of you all and can't wait to show everyone what they've been working on with an earlier launch this October 5!",https://twitter.com/Ubisoft/status/1691121970098700288#m,4265,170,540,187
@TheCrewGame,https://twitter.com/TheCrewGame/status/1690319089435107328#m,Posted,"Aug 12, 2023 · 11:07 AM UTC","We are saddened by the tragic news of the wildfires in Maui and our hearts go out to those impacted by the fires.   Our team is donating to support relief efforts in the region that inspired our game. If you would like to join us, please visit:   https://www.redcross.org/donate/donation.html/",https://twitter.com/TheCrewGame/status/1690319089435107328#m,1034,2,162,29
@TheCrewGame,@originaluser,Retweet,"Aug 12, 2023 · 11:07 AM UTC","We are saddened by the tragic news of the wildfires in Maui and our hearts go out to those impacted by the fires.   Our team is donating to support relief efforts in the region that inspired our game. If you would like to join us, please visit:   https://www.redcross.org/donate/donation.html/",https://twitter.com/TheCrewGame/status/1690319089435107328#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1690001853923102720#m,Posted,"Aug 11, 2023 · 2:06 PM UTC","Dive into @StarWarsOutlaws and download the full fankit including concept art, visual guides, screenshots, wallpapers, and more!  Download here: starwarsoutlaws.com/fankit",https://twitter.com/Ubisoft/status/1690001853923102720#m,827,10,65,30
@Ubisoft,https://twitter.com/Ubisoft/status/1689669556967739392#m,Posted,"Aug 10, 2023 · 4:06 PM UTC",Get the details on the Assassin's Creed Free Weekend and save up to 75% to continue playing when the weekend is over!  https://ubi.li/rmYpU,https://twitter.com/Ubisoft/status/1689669556967739392#m,234,1,23,10
@Ubisoft,https://twitter.com/Ubisoft/status/1689668652776280064#m,Posted,"Aug 10, 2023 · 4:02 PM UTC",Pause the gif to decide which #AssassinsCreed you're playing FREE this weekend 👇,https://twitter.com/Ubisoft/status/1689668652776280064#m,1050,42,79,320
@TheCrewGame,https://twitter.com/TheCrewGame/status/1689305547126820864#m,Posted,"Aug 9, 2023 · 4:00 PM UTC","Embrace the spirit of Lamborghini and unleash the full potential of the Lamborghini Essenza in the ""Automobili Lamborghini"" Playlist in #TheCrewMotorfest 🐂💨",https://twitter.com/TheCrewGame/status/1689305547126820864#m,795,4,64,29
@TheCrewGame,@originaluser,Retweet,"Aug 9, 2023 · 4:00 PM UTC","Embrace the spirit of Lamborghini and unleash the full potential of the Lamborghini Essenza in the ""Automobili Lamborghini"" Playlist in #TheCrewMotorfest 🐂💨",https://twitter.com/TheCrewGame/status/1689305547126820864#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1689280115258105858#m,Posted,"Aug 9, 2023 · 2:18 PM UTC",The main character from the last game you played is looking for you... What happens next?,https://twitter.com/Ubisoft/status/1689280115258105858#m,907,67,40,595
@Ubisoft,https://twitter.com/Ubisoft/status/1688944304302010368#m,Posted,"Aug 8, 2023 · 4:04 PM UTC","Play 5 @assassinscreed games for free this weekend!  From August 10 to 14, play Assassin's Creed II, Brotherhood, Revelations, Black Flag, and Valhalla for free. Plus, get up to 75% off all AC games for limited time.  More information here: https://ubi.li/hbScP",https://twitter.com/Ubisoft/status/1688944304302010368#m,549,13,80,47
@Ubisoft,https://twitter.com/Ubisoft/status/1688929206623731712#m,Posted,"Aug 8, 2023 · 3:04 PM UTC",Meow meow meow 🐾 Happy #InternationalCatDay,https://twitter.com/Ubisoft/status/1688929206623731712#m,1442,9,114,42
@Ubisoft,https://twitter.com/Ubisoft/status/1688888195897806848#m,Posted,"Aug 8, 2023 · 12:21 PM UTC",The 1$ Ubisoft+ promotion is ending August 9! ⌚ Make sure you take advantage of this amazing deal and play all of the premium editions of Assassin's Creed games and so much more.,https://twitter.com/Ubisoft/status/1688888195897806848#m,695,10,61,55
